VEHICLE_KEY,DRIVER_KEY,COLLISION_INDEX,VEHICLE_REFERENCE,ENGINE_CAPACITY_CC,AGE_OF_VEHICLE,VEHICLE_COUNT
32,55,2024131422272,1,1560,13,1
29,54,2024421405543,1,1598,2,1
29,11,2024211472645,2,1598,15,1
29,16,2024231441210,2,1200,3,1
31,95,2024061395496,2,1200,9,1
29,52,202460Q185322,2,1560,14,1
32,14,2024501438857,3,1560,11,1
32,20,2024231525547,2,1598,16,1
32,44,2024131520919,2,1498,4,1
29,23,2024361451076,1,1560,11,1
32,55,2024546090524,3,1560,12,1
34,41,2024991460632,1,1500,3,1
31,95,2024440407121,2,1598,16,1
30,95,2024311505470,1,1560,15,1
34,50,2024061494789,3,1560,9,1
29,43,2024440009833,1,1200,8,1
27,49,2024421432022,1,1200,4,1
34,52,2024010516137,1,1200,6,1
26,41,2024010541570,1,1200,6,1
27,64,2024231459463,1,1598,2,1
26,50,2024041399958,2,1200,3,1
29,12,2024991535147,2,1498,4,1
33,49,2024430279575,1,1499,1,1
34,8,2024501505582,1,1397,16,1
35,76,2024161427001,1,1560,16,1
31,13,2024401460761,1,1598,15,1
192,44,2024201500321,1,1560,7,1
31,49,2024201533128,2,1500,3,1
29,46,2024201530150,1,1200,5,1
32,47,2024351548372,1,1499,0,1
32,44,2024221429092,2,1500,3,1
29,20,2024361494118,1,1598,12,1
31,95,2024320328354,2,1598,15,1
32,14,2024522403307,2,1560,16,1
25,52,2024320287279,1,1560,6,1
192,46,2024010536784,1,1560,8,1
32,9,2024411487920,1,1200,9,1
34,46,2024201498856,2,1499,1,1
32,44,2024351468712,1,1499,1,1
26,95,2024010505870,3,1598,10,1
33,48,2024451421761,2,1560,7,1
32,14,2024010504223,1,1397,15,1
34,46,2024622400151,2,1560,16,1
31,46,2024221510455,3,1560,10,1
32,14,2024201429060,2,1560,15,1
31,95,2024991449087,2,1560,10,1
31,14,202460Q144515,2,1500,5,1
33,61,202460Q154297,2,1200,5,1
29,52,2024340NN0272,2,1598,16,1
31,12,2024122400797,1,1200,2,1
32,41,2024430286597,2,1499,1,1
29,64,2024141518432,1,1560,15,1
26,64,2024201411028,2,1200,7,1
34,65,2024201475635,2,1500,3,1
33,64,2024421454435,1,1200,4,1
33,44,2024351452465,1,1500,2,1
26,47,2024991414230,2,1499,1,1
31,95,2024161415457,5,1200,6,1
32,67,2024340WN1252,1,1560,11,1
26,46,2024302400903,1,1560,8,1
26,55,2024061478779,1,1560,16,1
30,52,2024501493616,1,1560,13,1
33,23,2024471435682,1,1997,9,1
33,27,2024471510069,1,1200,9,1
29,30,2024548789324,1,1200,5,1
29,67,2024061471620,2,1560,15,1
32,11,2024440022410,2,1560,10,1
31,50,2024332400457,1,1560,9,1
29,50,2024131431308,1,1560,11,1
29,65,2024302401698,1,1498,4,1
33,46,2024201535906,1,1560,12,1
196,47,2024111481384,2,1560,7,1
26,23,2024221484996,1,1560,7,1
29,46,2024041433560,1,1560,15,1
25,40,2024011569308,1,1200,8,1
33,20,2024141430616,2,1560,16,1
29,52,2024440203555,1,1560,11,1
31,95,2024471468319,3,1560,16,1
33,20,2024461517643,1,1560,11,1
27,49,2024041489300,1,1560,9,1
34,17,2024361481486,1,1200,6,1
29,11,2024622400878,1,1200,5,1
120,61,2024440385602,1,124,21,1
29,46,2024010528339,1,1994,21,1
27,55,2024122401273,2,1995,3,1
29,95,2024141452843,2,2457,16,1
33,30,2024471445596,1,2457,17,1
29,95,2024101484011,1,1994,18,1
29,30,2024520402027,1,1995,8,1
31,46,2024131416046,1,1994,20,1
29,19,2024131458982,2,1998,13,1
33,52,2024211448592,2,1994,15,1
29,61,2024101416755,1,1995,5,1
29,17,2024101482120,2,1998,9,1
29,49,2024501501800,1,1994,18,1
32,49,2024351567918,2,1995,1,1
33,43,2024010523414,2,2457,17,1
32,95,2024471472122,3,1994,21,1
29,52,2024311525553,2,1995,8,1
31,95,2024131505250,3,1998,12,1
26,27,2024141462241,1,1995,8,1
29,64,2024201520529,1,1995,6,1
29,46,2024430368669,1,1995,12,1
33,61,2024122500209,2,1995,7,1
32,55,2024231482718,3,1995,6,1
22,47,2024052402604,2,6700,15,1
14,50,2024111515721,1,6700,12,1
22,93,2024440509435,2,10837,10,1
21,44,2024401526085,1,6700,13,1
212,16,202454E856224,3,1968,11,1
68,14,2024070996988,3,-1,-1,1
211,46,2024522402504,2,1996,1,1
34,23,2024010514230,4,2429,18,1
204,47,2024131501916,1,2198,9,1
210,60,2024471416561,1,1975,57,1
29,43,2024201490050,1,1560,10,1
32,20,2024552400959,2,1560,19,1
35,27,2024451409455,2,1499,5,1
205,61,2024041401131,1,1997,8,1
31,23,2024231539756,2,1124,22,1
155,55,2024991495001,1,1868,3,1
120,14,202460Q084725,2,124,3,1
120,14,2024320220841,1,125,8,1
120,43,2024501490220,2,125,8,1
118,11,2024010510654,1,124,0,1
120,40,2024522401657,1,125,6,1
120,8,2024440552616,1,125,10,1
120,40,2024501490220,1,125,10,1
113,40,2024122401016,1,124,1,1
120,42,2024440456744,1,125,7,1
122,14,2024401465308,2,125,4,1
121,38,2024201421427,1,124,3,1
121,40,2024461431461,1,125,7,1
114,46,2024501507776,1,124,1,1
117,42,2024451502642,1,125,9,1
145,52,2024122400874,1,249,8,1
121,46,2024421475341,1,125,7,1
139,40,2024061465456,1,249,-1,1
142,45,2024010506495,1,609,26,1
8,65,2024440190046,2,2434,3,1
5,53,202454D912724,2,3769,7,1
35,54,2024471461210,2,2487,1,1
29,17,2024052402704,1,2487,0,1
34,64,2024421467750,3,2487,0,1
29,23,2024041396094,2,2487,2,1
31,33,2024070397596,2,2487,0,1
32,49,2024320310543,2,2487,1,1
31,95,2024010542850,2,2487,0,1
29,48,2024101488697,1,1497,0,1
31,95,2024201437060,2,1461,5,1
29,14,2024430218465,2,1598,12,1
29,33,2024201394408,1,1332,3,1
34,49,2024010542543,2,1461,8,1
29,23,2024501428983,2,1461,5,1
29,23,2024471453283,2,1598,13,1
26,14,2024311472053,2,1994,17,1
31,20,2024201527716,1,1461,14,1
34,44,2024010531403,1,1461,14,1
31,95,2024520402077,2,1598,15,1
29,95,2024201431794,1,1461,13,1
29,20,2024320429171,1,1197,7,1
29,49,2024010509962,2,1332,2,1
31,95,2024010491151,4,1598,11,1
29,20,2024161525204,1,1197,6,1
29,49,2024010531760,1,1197,9,1
35,19,2024010517514,1,1497,1,1
33,17,2024010520922,1,1197,8,1
32,20,2024440309506,2,1461,14,1
33,52,2024201534240,2,1332,2,1
32,33,2024461498020,2,1461,14,1
32,61,2024231445371,2,1332,4,1
31,95,2024010533173,2,1332,2,1
34,14,2024351507960,2,1332,6,1
33,17,2024201502879,1,1598,9,1
26,61,202417S300124,1,1598,11,1
34,18,202460Q107440,2,1598,11,1
26,50,2024461402772,1,1997,16,1
33,61,2024010504745,1,1332,3,1
30,46,2024211403991,1,1461,5,1
31,95,2024421436139,2,1332,1,1
33,33,2024421518275,1,1332,1,1
33,49,2024501495009,1,1198,9,1
32,49,2024520000245,1,1461,14,1
29,14,2024041460576,2,1332,4,1
32,54,2024351516814,1,1598,10,1
29,17,2024440293927,1,1197,8,1
29,46,2024302400510,2,1598,7,1
34,53,2024010551304,3,1497,1,1
33,52,2024440268713,1,1994,15,1
33,46,2024010517686,1,1598,15,1
31,95,2024010515101,3,1618,6,1
31,95,2024010491151,3,1997,17,1
30,13,2024421504839,2,1332,3,1
31,95,2024622500063,2,1994,16,1
32,14,2024211440448,1,1461,6,1
26,11,2024201472542,1,1461,7,1
32,14,2024131397951,1,1332,5,1
34,55,2024522402593,1,1598,8,1
32,47,2024411518450,2,1598,11,1
34,17,2024101502795,2,1461,13,1
33,14,2024010542187,1,1598,12,1
33,17,2024461403068,3,1197,6,1
34,17,2024010535913,1,1198,9,1
33,17,2024010548590,1,1197,8,1
34,18,2024302401622,1,1461,15,1
29,49,2024522403255,2,1198,9,1
31,95,2024010520627,6,1598,11,1
33,20,2024991541114,2,1332,2,1
26,20,2024610054124,1,1461,9,1
28,14,2024010501194,1,1198,10,1
32,14,2024421437358,2,1332,5,1
26,23,2024010517626,1,1197,8,1
26,11,2024522401162,2,1197,6,1
34,55,2024201453171,2,1461,12,1
31,95,2024131441662,2,1332,3,1
33,17,2024061459126,1,1598,11,1
31,95,2024421496857,2,1461,15,1
29,95,2024201501818,1,1497,0,1
31,95,2024052402827,3,1332,0,1
29,17,2024991490772,2,1598,11,1
30,55,2024622500011,2,1197,7,1
30,61,2024010515968,2,1197,6,1
33,64,2024101508274,1,1332,5,1
33,67,2024010535384,2,1598,12,1
29,49,2024991499293,1,1461,9,1
34,52,2024141445285,1,1332,0,1
26,54,2024041439027,1,1197,7,1
29,64,2024440318229,1,1598,16,1
34,46,2024221452468,2,1461,10,1
33,20,2024010499818,2,1598,11,1
34,20,2024440137686,1,1461,11,1
33,20,2024031479727,1,1497,1,1
29,27,2024131475457,1,1197,9,1
32,33,2024340WN2912,3,1598,15,1
34,16,202417L203824,1,1461,8,1
34,46,2024061469513,3,1598,13,1
32,17,2024991477483,1,1461,8,1
31,95,2024471497223,3,1461,9,1
29,55,2024430439088,1,1598,8,1
29,13,2024440096525,1,1598,12,1
31,17,2024231451958,5,1461,13,1
34,23,2024010534395,1,1198,10,1
31,95,2024451404943,1,1598,11,1
33,14,202454A560424,1,1598,11,1
32,50,2024991499883,2,1197,8,1
35,19,2024061531978,1,1598,9,1
31,95,2024471416254,2,1197,9,1
26,51,2024122500148,1,1461,11,1
34,14,2024461506392,2,1598,11,1
35,14,2024311420694,2,1332,4,1
31,49,2024070709574,2,1461,8,1
32,14,2024161526766,3,1598,13,1
33,27,2024421467727,1,1198,10,1
29,14,2024320393007,2,1461,11,1
29,20,2024131533470,2,1461,5,1
32,49,2024111423215,2,1618,8,1
33,15,2024461405964,1,1461,9,1
27,52,2024991408515,1,1332,3,1
32,23,2024501408471,2,1332,1,1
31,95,2024010522925,4,1997,11,1
34,51,2024010509259,3,1997,14,1
34,46,2024552401045,2,1332,1,1
33,52,2024501459223,1,1461,5,1
31,95,2024451458423,1,1598,17,1
31,14,2024122400740,2,1461,6,1
34,17,2024201449760,2,1332,2,1
32,23,2024421528433,3,1461,6,1
33,49,2024361526289,1,1497,1,1
32,49,2024141487727,1,1461,12,1
29,49,2024010547996,1,1197,8,1
33,17,2024010505950,1,1497,0,1
29,48,2024622400098,2,1598,10,1
33,49,2024302401614,1,1995,12,1
33,46,2024010548907,1,1997,17,1
33,49,2024461475690,1,1997,17,1
32,55,2024010546475,2,1598,16,1
31,95,2024010522913,1,1598,15,1
29,17,2024010538023,1,1997,14,1
29,47,2024161482961,1,1994,16,1
26,45,2024010532182,1,1598,12,1
33,27,2024332400925,1,1461,10,1
31,95,2024131417867,2,1198,9,1
26,27,2024302401416,1,1461,7,1
26,46,2024201437700,1,1332,1,1
33,46,2024201448441,1,1461,8,1
30,46,2024411439857,1,1332,2,1
26,48,2024340NN4072,2,1461,10,1
31,95,2024201423327,2,1997,16,1
29,46,2024361485540,1,1461,9,1
29,13,2024451437071,1,1598,8,1
29,61,2024031422175,1,1332,5,1
31,55,2024201444112,2,1461,14,1
29,17,2024010509268,1,1332,3,1
29,14,2024111471910,2,1332,1,1
26,14,2024221453796,2,1461,5,1
33,55,2024141501843,2,1461,9,1
29,14,2024461405728,1,1461,9,1
35,23,2024031424478,3,1461,5,1
26,20,2024061531646,1,1598,15,1
33,17,2024501442820,2,1197,7,1
35,50,2024061405181,1,1461,7,1
28,52,2024101401171,2,1461,9,1
32,17,2024501492896,2,1994,15,1
35,49,2024520402403,1,1332,5,1
33,46,2024052401687,1,1197,7,1
34,46,2024351458316,4,1598,9,1
31,14,2024501397246,2,1461,9,1
28,46,2024141527042,3,1598,11,1
33,23,2024161426810,2,1598,16,1
26,43,2024131532961,1,1461,15,1
33,48,2024302500087,2,1332,1,1
31,49,2024631452269,2,1461,9,1
29,17,2024351479645,2,1995,13,1
33,61,2024070635205,1,1461,11,1
26,81,2024101421649,1,1461,12,1
33,16,2024131498661,1,1461,11,1
29,64,2024131452197,1,1461,15,1
33,17,2024421525924,1,1197,8,1
33,53,2024430550738,1,1332,0,1
32,49,2024471418802,2,1332,0,1
35,52,202417S105524,1,1497,1,1
29,48,2024231522113,2,1197,7,1
32,51,2024041449499,2,1461,9,1
26,61,2024111414154,1,1497,1,1
26,52,2024201421926,1,1598,9,1
35,20,2024461505904,2,1332,2,1
32,46,2024141405378,1,1332,3,1
32,14,2024501468711,2,1461,6,1
31,14,2024401432507,2,1461,6,1
32,55,2024440475684,1,1461,12,1
33,52,2024991453165,1,1497,1,1
29,43,2024010544055,2,1598,8,1
34,48,2024451486958,1,1598,14,1
192,52,2024061419954,1,1461,6,1
26,61,2024471457368,2,1461,14,1
34,49,2024552401139,2,1598,11,1
34,23,2024010534417,2,1332,5,1
32,17,2024010546096,2,1598,12,1
31,49,2024141513195,2,1332,3,1
31,33,2024211514069,2,1461,7,1
31,55,2024411488898,2,1332,4,1
34,52,2024010530680,1,1598,12,1
29,46,202460Q137867,1,1461,14,1
31,17,2024101507898,2,1332,5,1
31,95,2024010521336,3,1598,12,1
26,48,2024161397852,1,1461,12,1
26,49,2024211483764,2,1332,5,1
35,15,2024041453237,2,1461,5,1
34,17,2024070697152,3,1332,4,1
29,30,2024501492985,2,1332,4,1
29,14,2024522402131,2,1332,2,1
33,64,2024221501938,1,1332,5,1
31,95,2024052402582,4,1461,10,1
35,61,2024991534790,2,1461,8,1
29,95,2024141435504,2,1598,8,1
34,49,2024010545642,2,1332,3,1
29,45,2024010502709,1,1197,8,1
29,52,2024991420356,1,1332,2,1
29,13,2024131402835,1,1598,6,1
31,95,2024631478719,2,1461,8,1
29,14,2024061407749,1,1461,11,1
31,14,2024161488156,2,1461,17,1
29,17,2024461463136,1,1461,14,1
31,95,2024010536862,2,1332,3,1
31,95,2024631478719,3,1461,11,1
26,16,2024461455584,1,1461,13,1
31,95,2024421518425,2,1461,15,1
28,33,2024421409316,1,1461,10,1
33,46,2024631504697,2,1461,14,1
29,22,2024010536728,1,1197,7,1
34,14,2024070957180,2,1332,1,1
34,14,2024991457994,2,1461,10,1
34,16,2024041405167,2,1197,8,1
34,59,2024411437109,2,1332,1,1
26,17,2024461413119,2,1461,8,1
32,23,2024010520382,1,1198,9,1
29,95,2024552400733,1,1598,11,1
29,14,2024361502731,1,1198,10,1
29,17,2024010528438,1,1598,7,1
33,17,2024041503840,1,1461,6,1
34,20,2024552400250,2,1197,9,1
31,95,2024440186211,3,1461,13,1
29,60,2024052400283,2,1461,9,1
32,17,2024371509488,2,1497,1,1
26,23,2024991462471,1,1332,1,1
34,55,2024421411734,3,1461,5,1
29,17,2024041483951,1,1461,8,1
34,55,2024010515363,3,1598,15,1
32,51,2024451451147,1,1197,9,1
31,14,2024440224369,1,1461,12,1
32,16,2024430296285,2,1197,7,1
34,27,2024351537260,2,1497,1,1
26,52,2024201456472,1,1461,9,1
26,49,2024320252122,1,1497,0,1
29,27,2024531513938,1,1598,9,1
27,17,2024332400357,1,1461,15,1
26,78,2024201527789,2,1332,0,1
34,20,2024471441916,2,1461,11,1
28,17,2024101433357,2,1461,7,1
33,27,2024041468511,1,1994,14,1
29,46,2024340WN1652,1,1197,8,1
29,17,2024471490224,2,1332,0,1
26,14,2024311512973,2,1461,14,1
29,48,2024010539184,1,1598,7,1
31,52,2024440015281,2,1332,1,1
28,33,2024161507596,2,1332,3,1
29,14,2024122401097,1,1461,13,1
26,17,2024440341829,1,1995,13,1
29,48,2024361411431,1,1598,10,1
31,95,2024041473069,2,1598,11,1
34,49,2024141469181,3,1994,15,1
33,55,2024332400981,1,1497,1,1
34,17,2024522403244,1,1598,11,1
29,46,2024501423762,2,1461,6,1
29,17,2024131417391,1,1461,8,1
34,14,2024141475724,3,1332,3,1
32,23,2024471489333,4,1598,9,1
26,61,2024010541971,1,1598,17,1
34,49,2024542747224,2,1332,1,1
29,49,2024122400312,1,1197,6,1
29,54,2024440004394,1,1598,14,1
31,47,2024201502369,3,1461,15,1
32,13,2024421492891,2,1332,3,1
28,11,2024061457188,6,1598,11,1
34,64,2024552400860,1,1332,1,1
26,16,202417M118024,1,1461,7,1
29,49,2024010551270,1,1598,15,1
29,17,2024010527910,2,1332,6,1
31,95,2024161533171,5,1197,6,1
32,64,2024320593066,3,1497,0,1
34,61,2024231515115,2,1332,0,1
33,11,2024161484733,1,1461,17,1
32,47,2024471413664,1,1598,14,1
27,55,2024141507641,1,1461,5,1
32,23,2024070898507,2,1598,12,1
31,95,2024552401267,2,1461,11,1
31,95,2024010547787,3,1198,10,1
31,46,2024361433967,2,1197,6,1
33,52,2024351428006,1,1461,15,1
31,14,2024061457205,1,1332,1,1
31,95,2024010524797,3,1332,1,1
31,95,2024101397878,2,1197,7,1
29,46,2024041481173,1,1461,11,1
29,51,2024010535112,1,1197,7,1
29,43,2024010503357,1,1997,15,1
25,52,2024471420490,1,1332,1,1
29,47,2024010537502,1,1997,17,1
29,49,2024622400586,2,1332,1,1
33,61,2024041422563,1,1198,10,1
31,95,2024010536289,3,1332,0,1
29,61,2024332400982,1,1332,4,1
29,23,2024131462203,1,1197,7,1
29,33,2024101415705,1,1332,1,1
26,23,2024201470333,1,1461,15,1
28,23,2024101408732,2,1461,8,1
26,52,2024010536111,1,1598,12,1
29,49,2024161519181,1,1598,17,1
34,17,2024430048616,2,1598,9,1
34,46,2024440502955,1,1332,3,1
31,95,2024201475942,3,1461,8,1
33,14,2024461511160,2,1598,7,1
32,49,2024440271647,1,1461,10,1
26,17,2024041418006,1,1461,9,1
29,14,2024461493632,1,1997,11,1
33,51,2024010533720,2,1598,12,1
34,49,2024401486383,3,1461,7,1
29,18,2024302401507,1,1598,12,1
34,52,2024461455586,1,1598,15,1
33,49,2024041534095,1,1995,13,1
26,27,2024311532179,1,1618,9,1
29,47,2024991479378,1,1332,1,1
32,17,2024320594722,1,1461,10,1
33,17,2024201556281,2,1461,7,1
32,14,2024302401114,1,1994,16,1
29,46,2024010501495,1,1197,9,1
25,47,2024471448277,1,1598,8,1
31,95,2024471480934,2,1332,5,1
31,95,2024991473813,4,1332,1,1
33,95,2024010521533,2,1598,11,1
32,55,2024201518769,2,1332,0,1
33,43,2024010510294,1,1198,9,1
29,15,2024451466317,2,1197,7,1
27,61,2024010547241,1,1461,7,1
32,17,2024031469856,1,1461,12,1
33,20,2024010537596,1,1332,3,1
34,60,2024052402509,3,1332,1,1
29,52,2024052400367,1,1461,14,1
26,11,202417H102924,1,1598,16,1
29,17,2024061491893,1,1598,14,1
32,17,2024010536058,1,1598,11,1
33,14,2024201504487,1,1461,14,1
26,87,2024010518508,2,1598,15,1
29,11,2024041409649,2,1461,9,1
29,43,2024332400716,1,1598,9,1
34,61,2024061489194,2,1332,4,1
29,14,2024041412569,2,1197,7,1
33,20,2024201516887,1,1332,1,1
31,14,2024211457711,1,1598,8,1
29,14,2024421454469,1,1332,4,1
32,55,2024421522760,1,1461,5,1
33,15,202454D954824,2,1461,5,1
34,20,2024430571305,1,1332,2,1
32,14,2024010548897,2,1997,15,1
26,17,2024010533347,1,1332,5,1
32,49,2024631424087,2,1461,11,1
34,61,2024461459979,4,1332,5,1
33,15,2024122400502,1,1461,13,1
31,95,2024010512188,4,1997,12,1
27,55,2024010494898,1,1598,12,1
30,95,2024522500150,2,1197,9,1
31,95,2024010548931,5,1197,6,1
32,14,2024161399822,1,1461,6,1
33,65,2024052400579,1,1598,15,1
32,49,2024311510104,2,1332,4,1
29,11,2024451461373,2,1997,12,1
28,55,2024101433520,2,1461,6,1
29,30,2024161430811,1,1997,15,1
32,52,2024201481363,2,1198,9,1
29,46,2024430413284,1,1332,1,1
32,20,2024361463415,2,1332,3,1
29,45,2024361482022,1,1598,11,1
29,43,2024041425589,2,1332,2,1
32,20,2024351452515,1,1332,5,1
29,16,2024010543501,1,1997,15,1
31,52,2024531394844,1,1461,15,1
32,17,2024302401001,2,1497,2,1
34,17,2024101468591,2,1461,14,1
29,14,2024430458923,2,1994,14,1
33,49,2024131408639,2,1332,0,1
26,64,2024440339093,1,1461,13,1
26,55,2024010534281,1,1997,17,1
29,16,2024201530404,2,1197,7,1
29,55,2024421417518,2,1332,4,1
32,52,2024031426469,1,1461,6,1
32,14,2024320645326,2,1332,0,1
32,43,2024010530190,2,1197,6,1
31,95,2024010515156,5,1332,1,1
25,23,2024211483764,1,1332,5,1
29,48,2024131477601,1,1995,14,1
29,49,2024010520116,1,1997,16,1
29,20,2024440186612,1,1598,12,1
29,55,2024201508327,1,1332,6,1
34,55,2024522403363,1,1598,7,1
35,49,2024361462088,3,1461,11,1
33,20,2024010501775,1,1497,1,1
32,14,2024451437553,1,1461,6,1
28,17,2024141505018,1,1461,8,1
29,17,2024061403714,1,1461,13,1
29,14,2024052401354,1,1598,15,1
34,51,2024010498999,2,1332,2,1
33,14,2024361410610,2,1461,6,1
34,17,2024631510019,2,1461,7,1
33,52,2024041446764,1,1332,1,1
31,95,2024131417490,3,1461,7,1
29,64,2024552401003,1,1497,1,1
32,13,2024131417847,1,1332,3,1
26,46,2024041515625,2,1461,15,1
33,17,2024031458526,1,1332,3,1
29,64,2024471491452,1,1197,8,1
33,67,2024061485411,2,1461,8,1
26,52,2024991404595,2,1461,6,1
29,52,2024041536358,1,1461,12,1
26,17,2024010521968,2,1598,11,1
34,14,2024221406435,2,1198,10,1
33,14,2024361483155,2,1332,5,1
28,46,2024061486618,1,1598,11,1
33,46,2024440466812,1,1198,10,1
194,95,2024010514977,4,1198,10,1
34,49,2024010512195,1,1461,7,1
32,14,2024131396073,2,1461,7,1
26,17,2024131495199,1,1197,8,1
29,55,2024320717900,2,1461,6,1
26,11,2024010502528,2,1598,14,1
34,49,2024061532324,1,1461,8,1
33,14,2024201425362,1,1197,8,1
33,52,2024421477424,1,1332,2,1
25,55,2024010520423,2,1598,16,1
34,16,2024010492348,2,1461,5,1
33,55,2024231410218,1,1994,14,1
31,95,2024501505939,3,1332,5,1
29,43,2024361431592,1,1461,13,1
33,14,2024461445016,1,1197,6,1
35,14,202460Q087704,1,1598,14,1
33,49,2024201469445,1,1997,16,1
26,43,2024201414743,2,1332,1,1
35,14,2024522402822,1,1197,9,1
32,49,2024430383068,2,1197,7,1
33,17,2024161540848,1,1332,3,1
34,14,2024320607693,2,1461,9,1
26,14,2024161458117,2,1461,13,1
26,33,2024122401131,1,1497,2,1
32,45,2024131525756,1,1332,2,1
32,20,2024131475620,4,1461,12,1
34,47,2024461400148,1,1461,17,1
29,17,2024461416951,1,1197,8,1
33,14,2024371496584,1,1198,9,1
29,46,2024991439699,1,1332,2,1
33,43,2024010541144,2,1598,12,1
29,49,2024311474814,1,1198,9,1
32,17,2024061481158,1,1598,11,1
31,95,2024411495567,2,1461,9,1
29,17,2024010517151,2,1997,16,1
26,20,2024010522281,1,1598,13,1
32,23,202417S304824,1,1332,0,1
31,95,2024161431236,2,1332,2,1
34,14,2024101517651,2,1461,6,1
29,64,2024461427337,1,1197,7,1
35,52,2024461439580,1,1598,11,1
26,20,2024201427652,2,1332,5,1
34,52,2024141547801,1,1461,10,1
31,95,2024461499715,3,1198,10,1
32,48,2024421521088,1,1197,6,1
33,27,2024461450294,1,1197,9,1
30,16,2024451445499,1,1598,7,1
35,46,2024361520157,2,1461,17,1
32,49,2024411427191,1,1332,2,1
33,17,2024421416472,1,1598,14,1
31,46,2024161479224,2,1461,12,1
33,64,2024401451530,2,1461,15,1
29,17,2024421433192,2,1598,14,1
26,17,2024010546342,1,1332,4,1
31,95,2024461413543,3,1461,12,1
35,46,2024010547578,1,1197,8,1
35,46,2024141457977,1,1598,15,1
29,55,2024302400588,1,1461,7,1
34,17,2024131439578,2,1197,7,1
33,20,2024522401345,1,1198,10,1
25,30,2024522401341,2,1598,11,1
33,17,2024461526927,4,1332,4,1
31,95,2024471507747,2,1332,1,1
30,53,2024161432359,1,1332,3,1
35,12,2024430387258,2,1598,13,1
32,46,2024461479240,2,1598,12,1
31,95,2024610049024,3,1461,5,1
28,11,2024010509353,1,1997,15,1
31,17,2024340WN3892,2,1197,7,1
33,64,2024211472558,1,1461,5,1
33,14,2024451498344,2,1598,8,1
26,23,2024131431054,1,1332,2,1
34,20,2024421465272,2,1598,15,1
34,17,2024451487739,1,1598,6,1
26,52,2024501413892,1,1461,12,1
32,61,2024302400739,1,1598,11,1
29,52,2024010494553,1,1598,15,1
35,20,2024461450273,1,1332,4,1
29,13,2024221476494,2,1197,7,1
33,30,2024141519969,2,1598,11,1
34,49,2024552400609,3,1598,13,1
35,17,2024061493824,2,1332,0,1
29,52,2024010539196,1,1197,8,1
26,15,2024131493565,2,1598,12,1
26,48,2024041444654,2,1197,6,1
25,20,2024031500096,1,1197,7,1
27,33,2024061482864,1,1332,1,1
29,14,2024361484317,2,1461,6,1
29,14,2024041516110,3,1461,7,1
29,18,2024041464312,1,1461,13,1
29,17,2024622500021,1,1461,17,1
31,20,2024201435143,2,1332,2,1
33,19,2024010518319,2,1598,12,1
34,13,2024401528729,2,1598,9,1
29,67,2024010494163,1,1598,11,1
32,30,2024122400875,3,1461,5,1
31,95,2024161472045,3,1598,7,1
31,52,2024201494379,2,1332,1,1
33,17,2024461506174,2,1198,9,1
33,27,2024471524301,1,1332,4,1
34,79,2024430535788,2,1461,8,1
34,30,2024552401314,2,1598,9,1
33,45,2024201450616,1,1598,6,1
31,52,2024440262873,2,1497,1,1
34,52,2024430396389,2,1332,2,1
29,17,2024610037424,1,1197,9,1
32,17,2024461404619,2,1461,14,1
34,52,2024010527488,1,1461,8,1
33,64,2024010505770,1,1332,3,1
33,61,2024440550138,1,1197,7,1
32,19,202417S103524,2,1461,6,1
32,64,2024361427059,4,1598,8,1
26,15,2024311423032,1,1332,2,1
34,20,2024351431726,2,1461,11,1
32,20,2024401472074,2,1598,11,1
34,49,2024201436919,2,1197,8,1
29,23,2024010492452,1,1332,1,1
33,17,2024401406826,2,1461,14,1
29,52,2024332400648,1,1332,1,1
33,23,2024471490966,2,1997,16,1
33,13,2024201506599,2,1197,8,1
32,95,2024052402773,1,1461,9,1
29,52,2024501514349,2,1598,9,1
31,95,2024371442511,2,1461,14,1
34,46,2024141515816,1,1461,14,1
25,33,2024430358248,2,1197,9,1
26,20,2024131423710,1,1497,1,1
26,61,2024520403085,1,1461,9,1
29,64,2024411452456,2,1461,12,1
31,95,2024201463357,2,1598,12,1
31,95,2024041499663,3,1197,7,1
29,55,202460Q128690,1,1461,7,1
33,64,2024501470935,1,1332,4,1
27,95,2024041476183,1,1461,5,1
35,43,2024471483148,2,1461,11,1
29,55,2024101448351,1,1332,4,1
26,20,2024501403745,1,1332,2,1
26,52,2024440014657,1,1598,13,1
